nctId,title,sponsor,primaryCompletionDate,completionDate,overallStatus,hasResults,classifiedStatus,reason
NCT01501500,"Effect of Botulinum Toxin to Hallux Valgus in Addition to Total Contact Insole","Chang Gung Memorial Hospital",2013-08,2013-08,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 4691d and no coverage in 4691d — the press dropped a still-unresolved story."
NCT01896700,"Methylphenidate to Improve Balance and Walking in MS","Oregon Health and Science University",2016-04,2016-04,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01385800,"ToleroMune Grass Exposure Unit Study","Circassia Limited",2013-07,2013-08,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 4713d and no coverage in 4713d — the press dropped a still-unresolved story."
NCT04551300,"A Phase 2 Study to Evaluate the Safety and Efficacy of VS-505(AP301) to Treat Hyperphosphatemia in Hemodialysis Patients","Shanghai Alebund Pharmaceuticals Limited",2022-06-30,2022-10-15,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1362d and no coverage in 1362d — the press dropped a still-unresolved story."
NCT01601600,"A Multi-center Study to Assess the Effects of BYM338 on Skeletal Muscle in Sarcopenic Adults","Novartis Pharmaceuticals",2013-12,2013-12,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 2032d and no coverage in 2032d — the press dropped a still-unresolved story."
NCT00362336,"Comparison of DTaP-IPV-Hep B-PRP~T Combined Vaccine to CombAct-HIB® Concomitantly Given With Engerix B® Paediatric and OPV","Sanofi Pasteur, a Sanofi Company",2008-05,2009-08,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00539071,"High Dose Risperidone Consta for Patients With Schizophrenia With Poor Response to Risperidone","Northwestern University",2012-05,2012-05,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT04080544,"Cognitive Decline and Alzheimer's Disease in the Dallas Lifespan Brain Study","Neil M Rofsky, MD, MHA",2022-06-30,2022-06-30,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00708344,"ACTUAL: Efficacy and Safety of Irbesartan/Hydrochlorothiazide Combination","Sanofi",2009-07,2009-07,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 5839d and no coverage in 5839d — the press dropped a still-unresolved story."
NCT02488044,"A Phase 1/2 Study of AEB1102 in Patients With Arginase I Deficiency","Aeglea Biotherapeutics",2019-02,2019-02,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 2586d and no coverage in 2586d — the press dropped a still-unresolved story."
NCT02593734,"Integrating Psychotropic Medication Into the Care of People With Mental Disorders in a Prayer Camp in Ghana","University of Ghana Medical School",2015-07,2015-07,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3904d and no coverage in 3904d — the press dropped a still-unresolved story."
NCT00652834,"Small Bowel Capsule Endoscopy Findings in Patients Receiving Cellcept®","University of California, Los Angeles",2011-03,2011-05,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01280734,"Investigation of Melatonin and Zolpidem Effect on Postural Instability in Healthy Adult Subjects","Neurim Pharmaceuticals Ltd.",2011-04,2011-05,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 5324d and no coverage in 5324d — the press dropped a still-unresolved story."
NCT04447534,"Zinc With Chloroquine/Hydroxychloroquine in Treatment of COVID-19","Tanta University",2020-07-15,2020-08-15,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1562d and no coverage in 1562d — the press dropped a still-unresolved story."
NCT01079234,"Comparison of NN1250 With Insulin Glargine in Type 1 Diabetes","Novo Nordisk A/S",2010-11,2011-05,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01157234,"Nebivolol Effect on Nitric Oxide Levels, Blood Pressure, and Renal Function in Kidney Transplant Patients","University of Florida",2014-07,2014-07,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01743651,"Efficacy Study of Arbaclofen to Treat Spasticity in Multiple Sclerosis","RVL Pharmaceuticals, Inc.",2014-04,2014-04,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1538d and no coverage in 1538d — the press dropped a still-unresolved story."
NCT01309451,"Ozurdex as Adjunct to Avastin Compared to Avastin Alone in Treatment of Patients With Diabetic Macular Edema","Maturi, Raj K., M.D., P.C.",2013-04,2013-04,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01552629,"A Study Evaluating the Safety and Efficacy of QGE031 in Atopic Dermatitis Patients","Novartis Pharmaceuticals",2013-08-28,2013-08-28,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3425d and no coverage in 3425d — the press dropped a still-unresolved story."
NCT02716129,"The Effect of Adding Nalbuphine to Intrathecal Morphine on Analgesic Efficacy and Side Effects After Cesarean Section","Abdelrady S Ibrahim, MD",2017-10,2017-10,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3118d and no coverage in 3118d — the press dropped a still-unresolved story."
NCT01188629,"Conversational IT for Better, Safer Pediatric Primary Care","Boston Medical Center",2011-02,2011-08,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3888d and no coverage in 3888d — the press dropped a still-unresolved story."
NCT02477631,"Effect of Deferiprone on Oxidative-Stress and Iron-Overload in Low Risk Transfusion-Dependent MDS Patients","Sheba Medical Center",2017-05,2018-06,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 2809d and no coverage in 2809d — the press dropped a still-unresolved story."
NCT00876031,"Trial for Localised High-risk Rhabdomyosarcoma and Rhabdomyosarcoma-like Soft Tissue Sarcoma","University Hospital Tuebingen",2022-06-30,2022-06-30,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1341d and no coverage in 1341d — the press dropped a still-unresolved story."
NCT04720131,"Camrelizumab Combined With Apatinib and Capecitabine in Patients With Advanced Biliary Tract Cancer.","Beijing Friendship Hospital",2023-04-30,2023-05-30,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 893d and no coverage in 893d — the press dropped a still-unresolved story."
NCT02429531,"Polysaccharide Antibody Response Study","Universitaire Ziekenhuizen KU Leuven",2018-08,2018-08,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 726d and no coverage in 726d — the press dropped a still-unresolved story."
NCT01418131,"Rectal Tacrolimus in the Treatment of Resistant Ulcerative Proctitis","The University of Western Australia",2016-09,2016-11,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3495d and no coverage in 3495d — the press dropped a still-unresolved story."
NCT02538302,"Minirin Versus Oxybutynin for Nocturnal Enuresis in Children","Hormozgan University of Medical Sciences",2015-07,2015-08,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3965d and no coverage in 3965d — the press dropped a still-unresolved story."
NCT00074802,"Adding Cognitive Behavioral Therapy to Drug Treatment for Social Anxiety Disorder","Temple University",2008-05,2008-05,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT03898102,"Zinc Supplement in Regorafenib Treated mCRC Patient","Chang Gung Memorial Hospital",2019-03,2019-03,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 2658d and no coverage in 2658d — the press dropped a still-unresolved story."
NCT02279953,"Efficacy of Vortioxetine on Cognitive Dysfunction in Patients With Partial or Full Remission of Major Depressive Disorder","H. Lundbeck A/S",2016-04,2016-04,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3335d and no coverage in 3335d — the press dropped a still-unresolved story."
NCT01889537,"Low Dose Ketamine VR Analgesia During Burn Care Procedure","National Institute of General Medical Sciences (NIGMS)",2015-06,2015-06,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3235d and no coverage in 3235d — the press dropped a still-unresolved story."
NCT03965637,"Intravenous Ascorbic Acid Administration in Hysterectomy","Shahid Beheshti University",2020-01-30,2020-01-30,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 2259d and no coverage in 2259d — the press dropped a still-unresolved story."
NCT00692237,"Cardiovascular Effects of Chronic Sildenafil in Men With Type 2 Diabetes","University of Roma La Sapienza",2009-09,2009-12,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00167245,"Topiramate for Alcohol and Cocaine Dependence","Kyle Kampman",2010-03,2010-06,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01072045,"Comparative Study of the Use of Beta Blocker and Oral Corticosteroid in the Treatment of Infantile Hemangioma","University of Sao Paulo",2014-12,2014-12,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 4239d and no coverage in 4239d — the press dropped a still-unresolved story."
NCT03537495,"Pharmacokinetic Study of Linezolid for TB Meningitis","Universitas Padjadjaran",2023-03-01,2023-07-20,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1039d and no coverage in 1039d — the press dropped a still-unresolved story."
NCT04442295,"An Open-Label Study to Investigate the Safety of Single and Multiple Ascending Doses in Children and Adolescents With Dravet Syndrome","Stoke Therapeutics, Inc",2023-11-14,2023-11-14,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 419d and no coverage in 419d — the press dropped a still-unresolved story."
NCT00552695,"Lidocaine Patches Prior to Intravenous Insertion","Stony Brook University",2008-01,2008-01,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00470977,"Treatment of Exudative and Vasogenic Chorioretinal Diseases Including Variants of AMD and Other CNV Related Maculopathy","Manhattan Eye, Ear & Throat Hospital",2010-12,2010-12,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 5007d and no coverage in 5007d — the press dropped a still-unresolved story."
NCT02972957,"A Study of Intranasal Live Attenuated Influenza Vaccine Immunogenicity and Associations With the Nasopharyngeal Microbiome Among Children in the Gambia","London School of Hygiene and Tropical Medicine",2018-12-19,2019-05-23,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 2332d and no coverage in 2332d — the press dropped a still-unresolved story."
NCT06585319,"Pirfenidone LP or Collagen-polyvinylpyrrolidone in COVID-19","Materno-Perinatal Hospital of the State of Mexico",2021-06-30,2024-08-31,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 674d and no coverage in 674d — the press dropped a still-unresolved story."
NCT00193128,"Preoperative Therapy With Oxaliplatin/Docetaxel/Capecitabine and Radiation in Resectable Esophagus Cancer","SCRI Development Innovations, LLC",2008-02,2009-01,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT02503865,"Development of Rational Ways of Medical and Non-medical Treatment Methods for Metabolic Syndrome","Nazarbayev University",2008-12,2014-12,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00670267,"Oral Nadolol for the Treatment of Adults With Mild Asthma","Invion, Inc.",2009-05,2009-06,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT03593200,"A Phase IIa Study to Assess the Safety, Efficacy, and Pharmacokinetics of Subcutaneously Administered Pegcetacoplan (APL-2) in Subjects With PNH","Apellis Pharmaceuticals, Inc.",2019-10-22,2019-10-22,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT02773407,"Nepal Undifferentiated Febrile Illness Trial","Oxford University Clinical Research Unit, Vietnam",2019-08-04,2019-08-04,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 948d and no coverage in 948d — the press dropped a still-unresolved story."
NCT05973292,"Endocrowns in Anterior Teeth: Effect of Cementation Protocols and Restorative Materials on the Clinical Performance of the Restorations","Kafrelsheikh University",2022-04-01,2022-04-01,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1074d and no coverage in 1074d — the press dropped a still-unresolved story."
NCT02229292,"Prevention of Intraoperative Bleeding and Postoperative Swelling in Orthognathic Surgery Through the Use of Tranexamic Acid","Esbjerg Hospital - University Hospital of Southern Denmark",2016-09-26,2016-09-26,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3410d and no coverage in 3410d — the press dropped a still-unresolved story."
NCT02496611,"Enhancing Weight Loss Maintenance With GLP-1RA (BYDUREON™) in Adolescents With Severe Obesity","University of Minnesota",2020-08-14,2020-08-14,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00781911,"A Study of Cixutumumab (IMC-A12) in Islet Cell Cancer","Eli Lilly and Company",2011-07,2016-05,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00177671,"Antidepressant Medication Plus Donepezil for Treating Late-life Depression","University of Pittsburgh",2009-09,2009-09,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00293644,"Pre-emptive Treatment of Severe Nausea and Vomiting of Pregnancy","The Hospital for Sick Children",2012-06,2015-06,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3641d and no coverage in 3641d — the press dropped a still-unresolved story."
NCT02606305,"Study of Mirvetuximab Soravtansine in Combination With Bevacizumab, Carboplatin, Pegylated Liposomal Doxorubicin, Pembrolizumab, or Bevacizumab + Carboplatin in Participants With Folate Receptor Alpha (FRα) Positive Advanced Epithelial Ovarian Cancer, Primary Peritoneal, or Fallopian Tube Cancer","ImmunoGen, Inc.",2021-03-12,2021-03-12,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT02804594,"A Study of Oxidative Pathways in MS Fatigue","University of California, San Francisco",2018-06-01,2018-06-01,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT02559622,"Evaluation of Cardiovascular Risk Markers in Psoriasis Patients Treated With Secukinumab","Novartis Pharmaceuticals",2016-04,2016-04,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00170222,"Placebo Versus Antibiotics in Acute Exacerbations of Chronic Obstructive Pulmonary Disease (COPD)","Medical Center Alkmaar",2008-08,2008-08,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 6494d and no coverage in 6494d — the press dropped a still-unresolved story."
NCT02383251,"Paclitaxel/Pazopanib for Platinum Resistant/Refractory Ovarian Cancer","ARCAGY/ GINECO GROUP",2019-08,2020-12-31,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1039d and no coverage in 1039d — the press dropped a still-unresolved story."
NCT03401229,"Efficacy and Safety Study of Benralizumab for Patients With Severe Nasal Polyposis","AstraZeneca",2020-07-31,2020-07-31,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT03448731,"Skin Toxicity in Patients With Metastatic Colorectal Cancer Treated With Anti-EGFR and Chemotherapy (DERMIA)","Fundacion CRIS de Investigación para Vencer el Cáncer",2020-04-06,2020-04-06,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 2285d and no coverage in 2285d — the press dropped a still-unresolved story."
NCT01685931,"A Study of Paliperidone Palmitate in Patients With Schizophrenia Previously Unsuccessfully Treated by Oral Antipsychotics","Xian-Janssen Pharmaceutical Ltd.",2014-12,2014-12,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3819d and no coverage in 3819d — the press dropped a still-unresolved story."
NCT02799602,"Darolutamide in Addition to Standard Androgen Deprivation Therapy and Docetaxel in Metastatic Hormone-Sensitive Prostate Cancer","Bayer",2021-10-25,2023-04-11,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00368537,"Study Comparing the Safety and Efficacy of Tigecycline With Ampicillin-Sulbactam or Amoxicillin-Clavulanate to Treat Skin Infections","Wyeth is now a wholly owned subsidiary of Pfizer",2008-09,2008-09,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00264537,"A Study of the Safety and Efficacy of Golimumab in Subjects With Rheumatoid Arthritis That Are Methotrexate-naive","Centocor, Inc.",2008-04,2012-06,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01135745,"Deep Brain Stimulation for Obsessive Compulsive Disorder (OCD PMCF)","MedtronicNeuro",2015-05,2015-05,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3091d and no coverage in 3091d — the press dropped a still-unresolved story."
NCT02062645,"Study of Efficacy and Safety of CVAA489 in Hypertensive Patients","Novartis Pharmaceuticals",2015-09,2015-09,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01081795,"A Dose-Finding Study of Topiramate (JNS019) in Participants With Migraine","Janssen Pharmaceutical K.K.",2009-01,2009-01,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT03597295,"A Study of INCMGA00012 in Squamous Carcinoma of the Anal Canal Following Platinum-Based Chemotherapy (POD1UM-202)","Incyte Corporation",2020-06-08,2021-11-10,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT04056039,"Atorvastatin vs Colchicine in Decrease of Troponin I of High Sensitivity in Patients With Rheumatoid Arthritis.","Hospital Central ""Dr. Ignacio Morones Prieto""",2019-06-14,2019-06-30,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 2523d and no coverage in 2523d — the press dropped a still-unresolved story."
NCT01911975,"Safety and Tolerability of Lacosamide in Patients With Gain-of-function Nav1.7 Mutations Related Small Fiber Neuropathy","Academisch Ziekenhuis Maastricht",2017-05,2017-05,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3104d and no coverage in 3104d — the press dropped a still-unresolved story."
NCT03945357,"Reducing INfection at the Surgical SitE With Antibiotic Irrigation During Ventral Hernia Repair (RINSE Trial)","Prisma Health-Upstate",2023-01-09,2023-01-09,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT04286412,"Nonacog Alfa Prophylaxis And Treatment Of Bleeding Episodes In Previously Treated Patients With Hemophilia B","Pfizer",2020-09-24,2020-09-24,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT02827201,"FIrst Line Treatment of Metastatic Pancreatic Cancer: Sequential Nab-paclitaxel + Gemcitabine/FOLFIRI.3 VS Nab-paclitaxel + Gemcitabine","Federation Francophone de Cancerologie Digestive",2017-12,2021-03,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT04317430,"Niclosamide Role in Diabetic Nephropathy","Tanta University",2022-04-01,2022-04-01,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 1360d and no coverage in 1360d — the press dropped a still-unresolved story."
NCT01747330,"Evaluation of Safety and Tolerability of Creon Micro in Children Younger Than Four Years With Pancreatic Exocrine Insufficiency","Abbott Products",2012-12,2012-12,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01585428,"Immunotherapy Using Tumor Infiltrating Lymphocytes for Patients With Metastatic Human Papillomavirus-Associated Cancers","National Cancer Institute (NCI)",2016-04-09,2016-08-01,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00891267,"Effect of Two Doses of Olmesartan Medoxomil and Amlodipine on Vascular Markers in Hypertensive Patients With Metabolic Syndrome","Daiichi Sankyo Europe, GmbH, a Daiichi Sankyo Company",2011-04,2011-05,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 2756d and no coverage in 2756d — the press dropped a still-unresolved story."
NCT03627065,"A Study of INCB050465 in Primary Sjögren's Syndrome","Incyte Corporation",2019-12-07,2020-01-02,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT05288400,"Evaluation of the Clinical Efficacy and Safety of Amlodipine 5mg/ Bisoprolol Fumarate 5mg /Perindopril Arginine 5mg Fixed-dose Combination in Capsule and Free Monotherapy at the Same Dose in Patients With Uncontrolled Essential Hypertension.","Servier",2018-12-18,2018-12-18,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 401d and no coverage in 401d — the press dropped a still-unresolved story."
NCT03657407,"B&O for TLH Post-operative Pain and Nausea","Anna Reinert",2017-05-31,2017-05-31,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00723307,"Carotid Atherosclerosis: MEtformin for Insulin ResistAnce Study","Professor Naveed Sattar",2012-12,2012-12,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 4960d and no coverage in 4960d — the press dropped a still-unresolved story."
NCT01143792,"Evaluation of Treatments for Homeless Youths","Ohio State University",2010-12,2012-06,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT03124407,"Osteoarthritis Knee Pain Relief Study of 0.25% 920-CGS-200","Propella Therapeutics",2016-10,2016-10,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT03303092,"Efficacy and Safety of Subcutaneous Administration of TEV-48125 for the Preventive Treatment of Episodic Migraine","Otsuka Pharmaceutical Co., Ltd.",2019-11-22,2019-11-22,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00151892,"Efficacy and Safety of SPD476 in Maintaining Remission in Patients With Ulcerative Colitis","Shire",2009-09-07,2009-09-07,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00570492,"Phase 4 Fluticasone Furoate Nasal Spray (VERAMYST) Long Term Pediatric Growth Study.","GlaxoSmithKline",2011-03-01,2011-03-17,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00748436,"Efficacy Study of Betahistine on Body Weight in Obese Female Subjects","OBEcure Ltd.",2009-04,2009-04,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 6274d and no coverage in 6274d — the press dropped a still-unresolved story."
NCT02890511,"A Study DHP107, a Novel Oral Paclitaxel Formulation, in Patients With Advanced Solid Tumours or Gastric Cancer","Daehwa Pharmaceutical Co., Ltd.",2012-10,2012-10,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3435d and no coverage in 3435d — the press dropped a still-unresolved story."
NCT00615251,"A Clinical Trial to Evaluate the Efficacy and Safety of DR-2011 for In Vitro Fertilization","Duramed Research",2009-08,2009-08,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 4684d and no coverage in 4684d — the press dropped a still-unresolved story."
NCT01301729,"A Study of Herceptin (Trastuzumab) in Combination With a Taxane in Participants With HER2-Positive Breast Cancer Who Relapsed After (Neo)Adjuvant Herceptin Treatment","Hoffmann-La Roche",2014-07,2014-07,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01442129,"The Effect of Intramyocardial Injection of Mesenchymal Precursor Cells on Myocardial Function in Patients Undergoing LVAD Implantation","Deborah Ascheim",2013-03,2013-08,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01576029,"Continued Treatment With Docetaxel Versus Switch to Cabazitaxel After Minor Prostate Specific Antigen Response to Docetaxel in Patients With Castration-Resistant Metastatic Prostate Cancer","Sanofi",2013-12,2013-12,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 4582d and no coverage in 4582d — the press dropped a still-unresolved story."
NCT02865031,"Dacorin for Proliferative Vitreoretinopathy","Cairo University",2016-07,2016-08,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3620d and no coverage in 3620d — the press dropped a still-unresolved story."
NCT00406302,"Immune Response on Neoadjuvant Therapy in Non-small-cell Lung Cancer (NSCLC)","Wolfgang Hilbe",2011-06,2011-06,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 4456d and no coverage in 4456d — the press dropped a still-unresolved story."
NCT00593502,"Early Oseltamivir Treatment of Influenza in Children 1-3 Years of Age","Hospital District of Southwestern Finland",2009-06,2009-06,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 6231d and no coverage in 6231d — the press dropped a still-unresolved story."
NCT01568437,"Transversus Abdominis Plane (TAP) Block in Laparoscopic Gastric-bypass Surgery","University Health Network, Toronto",2013-01,2013-03,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3867d and no coverage in 3867d — the press dropped a still-unresolved story."
NCT00519337,"Impact of Ascorbic Acid on Post-Cardiothoracic Surgery Inflammation","Hartford Hospital",2009-10,2011-04,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 5301d and no coverage in 5301d — the press dropped a still-unresolved story."
NCT03840837,"Cholinergic Neurotransmission in Mobility and Cognition in Parkinson Disease","University of Maryland, Baltimore",2020-04-01,2020-04-01,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 934d and no coverage in 934d — the press dropped a still-unresolved story."
NCT00467545,"An Extension to Viral Kinetics Study of Telbivudine and Entecavir in Adults With Chronic Hepatitis B","Novartis Pharmaceuticals",2009-09,2009-09,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3305d and no coverage in 3305d — the press dropped a still-unresolved story."
NCT00610272,"Optimization of Radiotherapy in Treatment of Painful Bone Metastasis","International Atomic Energy Agency",2012-04,2012-08,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 4721d and no coverage in 4721d — the press dropped a still-unresolved story."
NCT00846339,"PET Imaging Study on Occupancy of Dopamine D2 Receptors and Genotypes After Bupropion Administration","Seoul National University Hospital",2009-03,2009-06,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 5617d and no coverage in 5617d — the press dropped a still-unresolved story."
NCT01601639,"Endoscopic Band Ligation Versus Argon Plasma Coagulation for the Treatment of Gastric Antral Vascular Ectasia: a Randomized Clinical Trial","University of Alberta",2013-07,2013-07,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 3454d and no coverage in 3454d — the press dropped a still-unresolved story."
NCT03524339,"Tamsulosin vs Placebo to Prevent Postoperative Urinary Retention in Female Pelvic Reconstructive Surgery","University Hospitals Cleveland Medical Center",2020-06-09,2020-06-09,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01821677,"A Safety and Efficacy Study of Oral Danazol (a Previously Approved Drug) in the Treatment of Diabetic Macular Edema.","Ampio Pharmaceuticals. Inc.",2014-10-30,2015-01-23,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01228175,"Effectiveness of Varenicline: Testing Individual Differences","The Mind Research Network",2015-02,2016-03,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT01280201,"Pazopanib as Single Agent in Advanced NETs","Grupo Espanol de Tumores Neuroendocrinos",2013-04,2015-03-15,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT00840801,"Immunogenicity, Safety and Interchangeability of Two Tbe Vaccines Administered According to a Conventional Schedule in Children","Pfizer",2010-05-20,2010-05-20,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT03115112,"Safety and Efficacy of Bexagliflozin Compared to Sitagliptin as Add-on Therapy to Metformin in Type 2 Diabetes Subjects","Theracos",2018-10-31,2018-10-31,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
NCT02434419,"Effect of Pectoral Electrostimulation on Reduction of Mammary Ptosis","Hospital General Universitario Elche",2015-04,2015-04,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 4085d and no coverage in 4085d — the press dropped a still-unresolved story."
NCT04321330,"A Study to Investigate the Efficacy and Safety of Atezolizumab (Tecentriq) in Previously-Treated Patients With Advanced Thymic Carcinoma","Hoffmann-La Roche",2023-07-16,2024-06-03,COMPLETED,false,ORPHANED,"Open question, no pending trigger, no material movement in 760d and no coverage in 760d — the press dropped a still-unresolved story."
NCT01847430,"Evaluation of the Long-term Persistence of Immunity to Hepatitis B, in Adolescents Vaccinated in Infancy With Engerix™-B Kinder","GlaxoSmithKline",2014-02-21,2014-02-21,COMPLETED,true,RESOLVED,"Resolved (yes). Results posted on the registry."
